id,band_gap
6020538.cif,0
6020478.cif,0
6020479.cif,0
6020535.cif,0
6020480.cif,0
6020536.cif,0
6020481.cif,0
6020482.cif,0
6020483.cif,0
6020484.cif,0
6020485.cif,0
6020486.cif,0
6020487.cif,0
6020488.cif,0
6020489.cif,0
6020490.cif,0
6020491.cif,1.449
6020492.cif,1.475
6020558.cif,0
6020493.cif,0
6020494.cif,0
6020495.cif,8.494
6020496.cif,0
6020497.cif,0
6020498.cif,2.055
6020499.cif,1.699
6020500.cif,0
6020501.cif,0
6020502.cif,0
6020503.cif,1.584
6020504.cif,0.369
6020505.cif,0.245
6020507.cif,0.41
6020508.cif,0.612
6020510.cif,3.902
6020511.cif,0
6020512.cif,0
6020513.cif,0
6020514.cif,0
6020515.cif,0
6020516.cif,0
6020563.cif,0
6020517.cif,0
6020518.cif,0
6020519.cif,0
6020520.cif,0
6020521.cif,0.432
6020522.cif,0
6020523.cif,0
6020524.cif,0
6020525.cif,0
6020526.cif,0.332
6020529.cif,0
6020530.cif,0
6020559.cif,0
6020531.cif,0
6020550.cif,0
6020551.cif,0
6020552.cif,0
6020553.cif,0
6020554.cif,2.955
6020555.cif,0
6020556.cif,2.948
6020557.cif,3.052
6020560.cif,0
6020561.cif,0
6020562.cif,0
6020564.cif,2.999
6020565.cif,0
6020566.cif,3.621
6020567.cif,1.777
6020568.cif,0.286
6020569.cif,3.575
6020570.cif,0
6020571.cif,0
6020572.cif,0
6020573.cif,0
6020574.cif,2.958
6020576.cif,0
6020577.cif,0
6020578.cif,0
6020579.cif,0
6020580.cif,2.957
6020581.cif,0
6020582.cif,2.866
6020583.cif,0
6020584.cif,3.141
6020597.cif,2.901
6020598.cif,0
6020599.cif,0
6020600.cif,3.112
6020601.cif,0
6020602.cif,0
6020603.cif,3.028
6020604.cif,0
6020605.cif,0
6020606.cif,0.853
6020607.cif,0
6020608.cif,0
6020609.cif,0
6020610.cif,0
6020611.cif,2.011
6020718.cif,0
6020612.cif,0
6020613.cif,0
6020614.cif,4.312
6020615.cif,1.246
6020616.cif,0
6020617.cif,0
6020618.cif,0
6020619.cif,0
6020620.cif,0
6020621.cif,1.776
6020622.cif,0
6020623.cif,0
6020624.cif,0
6020625.cif,0
6020626.cif,0
6020627.cif,0
6020628.cif,0
6020629.cif,0.814
6020630.cif,1.812
6020631.cif,0.441
6020632.cif,0
6020633.cif,0
6020634.cif,0
6020635.cif,0
6020636.cif,0
6020637.cif,0
6020638.cif,0
6020639.cif,0
6020640.cif,0
6020641.cif,0
6020642.cif,0
6020643.cif,1.658
6020644.cif,0
6020645.cif,0
6020646.cif,0
6020647.cif,0
6020648.cif,0
6020649.cif,0
6020650.cif,0
6020651.cif,2.187
6020759.cif,0
6020652.cif,0
6020653.cif,0
6020654.cif,4.413
6020655.cif,1.046
6020656.cif,0
6020657.cif,0
6020659.cif,0
6020660.cif,0
6020661.cif,0
6020662.cif,1.795
6020663.cif,0
6020664.cif,0
6020665.cif,0.997
6020666.cif,0.275
6020667.cif,0
6020668.cif,1.325
6020669.cif,0.66
6020670.cif,0
6020671.cif,0
6020672.cif,0
6020673.cif,4.328
6020674.cif,1.193
6020675.cif,0
6020676.cif,0
6020677.cif,2.027
6020811.cif,0
6020678.cif,0
6020679.cif,0
6020680.cif,0
6020682.cif,0
6020683.cif,0
6020684.cif,1.789
6020685.cif,0
6020697.cif,0
6020698.cif,0
6020699.cif,0
6020700.cif,0
6020701.cif,2.043
6020816.cif,0
6020702.cif,0
6020703.cif,0
6020704.cif,0
6020705.cif,0
6020706.cif,0.995
6020707.cif,4.412
6020708.cif,1.046
6020709.cif,2.148
6020710.cif,0
6020711.cif,0
6020712.cif,0
6020713.cif,0.997
6020714.cif,0
6020715.cif,4.998
6020716.cif,1.79
6020717.cif,4.311
6020719.cif,1.076
6020720.cif,3.489
6020867.cif,0
6020721.cif,0
6020722.cif,0
6020723.cif,0
6020724.cif,0
6020725.cif,1.766
6020726.cif,0
6020727.cif,7.974
6020728.cif,1.636
6020729.cif,2.687
6020730.cif,0
6020731.cif,0
6020732.cif,0
6020733.cif,1.321
6020734.cif,0.656
6020735.cif,6.906
6020736.cif,4.14
6020737.cif,3.939
6020958.cif,0
6020738.cif,0
6020739.cif,0
6020740.cif,0
6020741.cif,1.251
6020742.cif,0
6020743.cif,1.329
6020744.cif,0
6020745.cif,0
6020746.cif,0
6020747.cif,0
6020748.cif,0
6020749.cif,4.084
6020750.cif,4.48
6020751.cif,0
6020752.cif,0
6020753.cif,0
6020754.cif,0
6020755.cif,0
6020756.cif,0.358
6020757.cif,0
6020758.cif,0
6020760.cif,0
6020761.cif,0
6020763.cif,0
6020765.cif,0
6020766.cif,0.263
6020767.cif,0
6020768.cif,0
6020769.cif,0
6020770.cif,0
6020771.cif,0
6020773.cif,2.26
6020775.cif,1.101
6020777.cif,0
6020778.cif,1.245
6020779.cif,0
6020780.cif,0
6020781.cif,0
6020782.cif,0
6020783.cif,0
6020785.cif,0
6020786.cif,0
6020789.cif,0
6020790.cif,0
6020791.cif,0
6020792.cif,0
6020793.cif,0
6020794.cif,0
6020795.cif,0
6020796.cif,0
6020797.cif,0
6020799.cif,0
6020801.cif,0
6020802.cif,0.278
6020807.cif,0
6020808.cif,0
6020809.cif,0
6020810.cif,0
6020812.cif,0
6020813.cif,2.137
6020814.cif,0
6020815.cif,0
6020818.cif,0
6020819.cif,0
6020820.cif,0
6020821.cif,0
6020823.cif,0
6020825.cif,0
6020826.cif,0.487
6020827.cif,0
6020828.cif,0
6020829.cif,0
6020830.cif,0
6020832.cif,0
6020833.cif,0
6020834.cif,0
6020835.cif,0
6020836.cif,0
6020837.cif,0
6020838.cif,0
6020839.cif,2.014
6020840.cif,0
6020841.cif,0
6020843.cif,0
6020851.cif,0
6020852.cif,0
6020853.cif,0
6020854.cif,0
6020855.cif,2.114
6020856.cif,0.827
6020857.cif,0
6020858.cif,0
6020861.cif,0
6020864.cif,0
6020866.cif,0
6020871.cif,0.419
6020872.cif,0
6020875.cif,0.393
6020876.cif,0
6020877.cif,0
6020878.cif,0.744
6020879.cif,0
6020880.cif,2.221
6020881.cif,0
6020882.cif,0
6020885.cif,0
6020886.cif,0.916
6020887.cif,0
6020890.cif,0
6020909.cif,1.982
6020910.cif,0
6020911.cif,0
6020912.cif,0
6020913.cif,2.787
6020914.cif,0
6020915.cif,2.228
6020916.cif,0
6020917.cif,0
6020918.cif,0
6020919.cif,2.677
6020920.cif,0
6020921.cif,2.96
6020922.cif,0
6020923.cif,0
6020924.cif,0
6020960.cif,0
6020925.cif,0
6020926.cif,0
6020927.cif,0
6020928.cif,0
6020929.cif,0
6020930.cif,0
6020931.cif,0
6020933.cif,0
6020934.cif,0
6020935.cif,3.153
6020987.cif,0.826
6020936.cif,1.813
6020937.cif,0
6020938.cif,3.111
6020939.cif,1.406
6020940.cif,0
6020941.cif,0
6020942.cif,0
6020943.cif,0
6020944.cif,0
6020945.cif,2.674
6020946.cif,0
6020947.cif,0
6020948.cif,0
6020949.cif,0
6021011.cif,0
6020950.cif,0
6020951.cif,0
6020952.cif,0
6020953.cif,0
6020954.cif,0
6020955.cif,0
6020956.cif,3.009
6020957.cif,0
6020959.cif,0
6020961.cif,0
6020962.cif,1.859
6020963.cif,0
6020964.cif,3.615
6020998.cif,0.449
6020965.cif,1.794
6020966.cif,0
6020967.cif,3.028
6020968.cif,1.522
6020969.cif,0
6020970.cif,0
6020971.cif,0
6020972.cif,0
6020973.cif,0
6020974.cif,2.67
6020975.cif,0
6020976.cif,0
6020979.cif,0
6020980.cif,0
6020982.cif,3.009
6021012.cif,0.79
6020983.cif,1.731
6020984.cif,0
6020985.cif,3.098
6020986.cif,1.77
6020988.cif,0
6020989.cif,0
6020990.cif,0
6020991.cif,0
6020992.cif,0
6020993.cif,2.687
6020994.cif,0
6020995.cif,0
6020996.cif,0
6020997.cif,3.095
6021028.cif,0
6020999.cif,1.778
6021000.cif,0
6021001.cif,3.206
6021002.cif,1.531
6021003.cif,0
6021004.cif,0
6021005.cif,0
6021006.cif,0
6021007.cif,0
6021008.cif,2.676
6021009.cif,0
6021010.cif,0
6021013.cif,0
6021014.cif,3.049
6021051.cif,0
6021015.cif,1.766
6021016.cif,0
6021017.cif,3.154
6021018.cif,1.656
6021019.cif,0
6021020.cif,0
6021021.cif,0
6021022.cif,0
6021023.cif,0
6021024.cif,2.683
6021025.cif,0
6021026.cif,0
6021027.cif,0
6021036.cif,0
6021037.cif,0
6021039.cif,0
6021040.cif,0
6021042.cif,0
6021044.cif,0
6021047.cif,0
6021052.cif,0
6021053.cif,0
6021054.cif,0
6021055.cif,0
6021060.cif,0
6021061.cif,0
6021063.cif,0
6021066.cif,0
6021067.cif,0
6021068.cif,0
6021069.cif,0
6021070.cif,0
6021071.cif,0
6021106.cif,0
6021072.cif,0
6021073.cif,0
6021075.cif,0
6021076.cif,0
6021078.cif,0
6021079.cif,0
6021080.cif,0
6021081.cif,0
6021082.cif,0.314
6021083.cif,2.03
6021144.cif,0
6021084.cif,0
6021085.cif,0
6021086.cif,0
6021087.cif,0
6021088.cif,0.96
6021090.cif,0
6021091.cif,0
6021092.cif,4.09
6021093.cif,1.909
6021094.cif,0
6021095.cif,0
6021096.cif,3.568
6021097.cif,4.328
6021098.cif,2.102
6021099.cif,0
6021100.cif,0
6021102.cif,2.023
6021103.cif,1.193
6021104.cif,0
6021105.cif,3.837
6021107.cif,4.094
6021108.cif,0
6021109.cif,0
6021110.cif,3.878
6021111.cif,2.583
6021112.cif,1.789
6021113.cif,1.095
6021114.cif,0.207
6021115.cif,0
6021116.cif,0
6021117.cif,0
6021118.cif,0
6021119.cif,1.425
6021120.cif,2.351
6021121.cif,0
6021122.cif,4.253
6028121.cif,2.636
6028122.cif,0
6028123.cif,0
6028124.cif,0
6028125.cif,0
6028126.cif,0
6028127.cif,0
6028129.cif,0
6028130.cif,0
6028132.cif,0
6028134.cif,0
6028135.cif,0
6028137.cif,0
6028139.cif,0
6028141.cif,0
6028144.cif,1.01
6028145.cif,0
6028146.cif,0
6028148.cif,3.175
6028149.cif,3.277
6028151.cif,0
6028327.cif,0
6028153.cif,0
6028154.cif,0.617
6028155.cif,0
6028156.cif,0
6028157.cif,0
6028158.cif,3.951
6028161.cif,0
6028163.cif,0
6028164.cif,1.043
6028166.cif,0
6028167.cif,0
6028168.cif,1.019
6028171.cif,0
6028172.cif,0
6028173.cif,0.194
6028175.cif,0
6028176.cif,0
6028177.cif,0
6028178.cif,0
6028179.cif,0
6028181.cif,0.87
6028183.cif,0
6028184.cif,0
6028185.cif,0
6028186.cif,0
6028188.cif,0
6028189.cif,0
6028190.cif,0
6028191.cif,0
6028192.cif,0
6028193.cif,0
6028194.cif,0
6028195.cif,0
6028196.cif,0
6028197.cif,3.378
6028198.cif,0
6028200.cif,0
6028202.cif,3.303
6028203.cif,0
6028204.cif,0
6028205.cif,0
6028206.cif,2.605
6028207.cif,2.403
6028208.cif,5.873
6028209.cif,2.583
6028210.cif,2.512
6028211.cif,0
6028212.cif,8.505
6028213.cif,2.629
6028344.cif,0
6028215.cif,0
6028216.cif,0
6028217.cif,0.436
6028219.cif,6.566
6028221.cif,0
6028222.cif,0.448
6028223.cif,0
6028224.cif,0
6028225.cif,0
6028227.cif,0
6028229.cif,3.333
6028231.cif,0
6028232.cif,8.462
6028233.cif,2.623
6028406.cif,0
6028234.cif,0
6028235.cif,0
6028236.cif,0.374
6028237.cif,6.585
6028238.cif,0
6028239.cif,0.327
6028241.cif,0
6028242.cif,0
6028243.cif,0
6028245.cif,0
6028246.cif,3.307
6028248.cif,0
6028249.cif,1.706
6028250.cif,0
6028251.cif,0
6028253.cif,0
6028254.cif,0
6028255.cif,0
6028256.cif,0
6028257.cif,3.017
6028258.cif,0
6028259.cif,0
6028261.cif,0
6028268.cif,0
6028269.cif,0
6028274.cif,0
6028275.cif,0
6028277.cif,0
6028279.cif,0
6028280.cif,0
6028285.cif,0
6028287.cif,0
6028292.cif,0
6028297.cif,0
6028299.cif,0
6028300.cif,0
6028302.cif,0
6028304.cif,0
6028305.cif,0
6028306.cif,0
6028307.cif,0
6028309.cif,0
6028310.cif,0
6028311.cif,0.491
6033563.cif,1.773
6033564.cif,0.669
6033565.cif,0.658
6033566.cif,0
6033567.cif,0
6033568.cif,0
6033569.cif,0
6040117.cif,0
6040118.cif,0
6040119.cif,0
6040120.cif,0
6040121.cif,0
6040122.cif,0
6042514.cif,0
6042515.cif,0
6042516.cif,2.244
6042517.cif,0.921
6042518.cif,0
6042519.cif,0
6042520.cif,1.423
6042521.cif,0
6042522.cif,0
6042523.cif,1.644
6042525.cif,1.024
6042526.cif,0
6042527.cif,0
6042528.cif,0
6045940.cif,0
6045941.cif,0
6045942.cif,0
6045943.cif,1.2
6045947.cif,0
6045949.cif,0
6045950.cif,0.583
6045951.cif,0
6045952.cif,0
6045953.cif,0
6045954.cif,0
6045955.cif,0
6045956.cif,1.305
6045957.cif,2.039
6050504.cif,2.569
