id,e_form
perov_14939.cif,2.12
perov_14940.cif,1.86
perov_14941.cif,1.8
perov_14942.cif,0.7
perov_14943.cif,1.68
perov_14944.cif,2.24
perov_14945.cif,0.84
perov_14946.cif,1.12
perov_14947.cif,2.58
perov_14948.cif,0.78
perov_14949.cif,1.18
perov_14950.cif,2.5
perov_14951.cif,0.14
perov_14952.cif,1.68
perov_14953.cif,0.84
perov_14954.cif,1.72
perov_14955.cif,0.84
perov_14956.cif,2.48
perov_14957.cif,0.5
perov_14958.cif,1.7
perov_14959.cif,0.22
perov_14960.cif,1.52
perov_14961.cif,2.38
perov_14962.cif,1.28
perov_14963.cif,3.02
perov_14964.cif,1.78
perov_14965.cif,2.08
perov_14966.cif,1.22
perov_14967.cif,0.96
perov_14968.cif,1.06
perov_14969.cif,1.42
perov_14970.cif,1.6
perov_14971.cif,0.48
perov_14972.cif,2.06
perov_14973.cif,2.3
perov_14974.cif,1.08
perov_14975.cif,1.62
perov_14976.cif,1.18
perov_14977.cif,1.84
perov_14978.cif,2.72
perov_14979.cif,1.38
perov_14980.cif,0.56
perov_14981.cif,1.14
perov_14982.cif,3.64
perov_14983.cif,0.88
perov_14984.cif,2.36
perov_14985.cif,0.5
perov_14986.cif,1.16
perov_14987.cif,1.24
perov_14988.cif,1.52
perov_14989.cif,1.06
perov_14990.cif,0.3
perov_14991.cif,0.84
perov_14992.cif,1.02
perov_14993.cif,1.96
perov_14994.cif,1.22
perov_14995.cif,2.88
perov_14996.cif,1.3
perov_14997.cif,0.9
perov_14998.cif,1.54
perov_14999.cif,2.12
perov_15000.cif,1.3
perov_15001.cif,2.06
perov_15002.cif,2.8
perov_15003.cif,0.9
perov_15004.cif,0.16
perov_15005.cif,0.72
perov_15006.cif,0.2
perov_15007.cif,1.12
perov_15008.cif,1.66
perov_15009.cif,1.56
perov_15010.cif,1.14
perov_15011.cif,1.2
perov_15012.cif,1.36
perov_15013.cif,1.94
perov_15014.cif,1.62
perov_15015.cif,1.28
perov_15016.cif,2.06
perov_15017.cif,1.86
perov_15018.cif,0.8
perov_15019.cif,0.86
perov_15020.cif,1.76
perov_15021.cif,1.26
perov_15022.cif,2.68
perov_15023.cif,2.3
perov_15024.cif,1.24
perov_15025.cif,1.78
perov_15026.cif,2.9
perov_15027.cif,1.08
perov_15028.cif,1.58
perov_15029.cif,1.02
perov_15030.cif,1.88
perov_15031.cif,1.36
perov_15032.cif,1.0
perov_15033.cif,1.2
perov_15034.cif,1.7
perov_15035.cif,0.34
perov_15036.cif,1.7
perov_15037.cif,1.32
perov_15038.cif,1.26
perov_15039.cif,2.58
perov_15040.cif,3.02
perov_15041.cif,1.8
perov_15042.cif,1.96
perov_15043.cif,1.3
perov_15044.cif,2.46
perov_15045.cif,0.44
perov_15046.cif,0.44
perov_15047.cif,1.18
perov_15048.cif,0.52
perov_15049.cif,1.64
perov_15050.cif,1.1
perov_15051.cif,0.98
perov_15052.cif,0.56
perov_15053.cif,0.76
perov_15054.cif,1.04
perov_15055.cif,1.54
perov_15056.cif,1.0
perov_15057.cif,1.64
perov_15058.cif,1.56
perov_15059.cif,0.62
perov_15060.cif,1.8
perov_15061.cif,1.26
perov_15062.cif,2.88
perov_15063.cif,1.24
perov_15064.cif,1.14
perov_15065.cif,1.26
perov_15066.cif,1.36
perov_15067.cif,0.54
perov_15068.cif,0.96
perov_15069.cif,2.34
perov_15070.cif,2.84
perov_15071.cif,1.3
perov_15072.cif,1.16
perov_15073.cif,2.4
perov_15074.cif,1.42
perov_15075.cif,1.98
perov_15076.cif,0.9
perov_15077.cif,2.84
perov_15078.cif,1.52
perov_15079.cif,1.78
perov_15080.cif,1.08
perov_15081.cif,1.3
perov_15082.cif,1.76
perov_15083.cif,1.82
perov_15084.cif,1.22
perov_15085.cif,1.52
perov_15086.cif,2.12
perov_15087.cif,1.4
perov_15088.cif,1.42
perov_15089.cif,1.82
perov_15090.cif,2.28
perov_15091.cif,2.44
perov_15092.cif,1.56
perov_15093.cif,1.14
perov_15094.cif,0.6
perov_15095.cif,2.32
perov_15096.cif,1.48
perov_15097.cif,0.58
perov_15098.cif,1.94
perov_15099.cif,1.44
perov_15100.cif,1.66
perov_15101.cif,1.08
perov_15102.cif,0.66
perov_15103.cif,1.18
perov_15104.cif,1.9
perov_15105.cif,0.94
perov_15106.cif,1.08
perov_15107.cif,1.18
perov_15108.cif,1.06
perov_15109.cif,0.56
perov_15110.cif,1.54
perov_15111.cif,2.36
perov_15112.cif,1.02
perov_15113.cif,1.22
perov_15114.cif,1.02
perov_15115.cif,1.52
perov_15116.cif,1.42
perov_15117.cif,0.86
perov_15118.cif,1.3
perov_15119.cif,1.22
perov_15120.cif,1.1
perov_15121.cif,2.72
perov_15122.cif,2.12
perov_15123.cif,1.98
perov_15124.cif,2.6
perov_15125.cif,0.52
perov_15126.cif,1.18
perov_15127.cif,2.22
perov_15128.cif,2.02
perov_15129.cif,0.86
perov_15130.cif,0.68
perov_15131.cif,2.38
perov_15132.cif,4.04
perov_15133.cif,2.02
perov_15134.cif,1.44
perov_15135.cif,0.9
perov_15136.cif,1.02
perov_15137.cif,1.86
perov_15138.cif,0.32
perov_15139.cif,1.44
perov_15140.cif,1.74
perov_15141.cif,1.06
perov_15142.cif,0.66
perov_15143.cif,1.6
perov_15144.cif,2.22
perov_15145.cif,2.4
perov_15146.cif,0.68
perov_15147.cif,0.7
perov_15148.cif,2.78
perov_15149.cif,1.16
perov_15150.cif,1.2
perov_15151.cif,0.44
perov_15152.cif,0.98
perov_15153.cif,1.8
perov_15154.cif,0.6
perov_15155.cif,2.96
perov_15156.cif,0.86
perov_15157.cif,1.34
perov_15158.cif,3.26
perov_15159.cif,2.2
perov_15160.cif,2.96
perov_15161.cif,3.34
perov_15162.cif,1.16
perov_15163.cif,2.74
perov_15164.cif,3.22
perov_15165.cif,2.18
perov_15166.cif,0.66
perov_15167.cif,0.68
perov_15168.cif,1.06
perov_15169.cif,2.5
perov_15170.cif,1.18
perov_15171.cif,0.98
perov_15172.cif,1.1
perov_15173.cif,1.3
perov_15174.cif,1.72
perov_15175.cif,1.22
perov_15176.cif,0.7
perov_15177.cif,1.6
perov_15178.cif,1.02
perov_15179.cif,3.4
perov_15180.cif,1.6
perov_15181.cif,1.86
perov_15182.cif,0.58
perov_15183.cif,0.28
perov_15184.cif,2.02
perov_15185.cif,1.62
perov_15186.cif,0.6
perov_15187.cif,1.76
perov_15188.cif,0.6
perov_15189.cif,0.12
perov_15190.cif,2.26
perov_15191.cif,1.82
perov_15192.cif,1.36
perov_15193.cif,1.96
perov_15194.cif,0.6
perov_15195.cif,1.22
perov_15196.cif,2.18
perov_15197.cif,0.38
perov_15198.cif,1.14
perov_15199.cif,0.74
perov_15200.cif,1.78
perov_15201.cif,1.58
perov_15202.cif,3.08
perov_15203.cif,1.6
perov_15204.cif,1.3
perov_15205.cif,1.12
perov_15206.cif,0.68
perov_15207.cif,2.1
perov_15208.cif,1.02
perov_15209.cif,0.8
perov_15210.cif,1.24
perov_15211.cif,1.12
perov_15212.cif,0.2
perov_15213.cif,2.04
perov_15214.cif,0.72
perov_15215.cif,1.42
perov_15216.cif,0.34
perov_15217.cif,2.04
perov_15218.cif,3.58
perov_15219.cif,1.64
perov_15220.cif,1.92
perov_15221.cif,0.76
perov_15222.cif,1.88
perov_15223.cif,1.4
perov_15224.cif,1.7
perov_15225.cif,1.98
perov_15226.cif,2.26
perov_15227.cif,1.72
perov_15228.cif,0.96
perov_15229.cif,0.64
perov_15230.cif,1.82
perov_15231.cif,0.66
perov_15232.cif,1.96
perov_15233.cif,1.78
perov_15234.cif,1.44
perov_15235.cif,1.62
perov_15236.cif,1.24
perov_15237.cif,1.24
perov_15238.cif,0.84
perov_15239.cif,0.86
perov_15240.cif,1.02
perov_15241.cif,0.68
perov_15242.cif,3.02
perov_15243.cif,1.8
perov_15244.cif,0.62
perov_15245.cif,0.3
perov_15246.cif,1.1
perov_15247.cif,1.56
perov_15248.cif,0.64
perov_15249.cif,1.34
perov_15250.cif,1.6
perov_15251.cif,2.7
perov_15252.cif,1.12
perov_15253.cif,2.86
perov_15254.cif,2.16
perov_15255.cif,0.2
perov_15256.cif,1.06
perov_15257.cif,1.44
perov_15258.cif,0.88
perov_15259.cif,0.9
perov_15260.cif,0.52
perov_15261.cif,0.88
perov_15262.cif,3.04
perov_15263.cif,1.4
perov_15264.cif,2.06
perov_15265.cif,1.54
perov_15266.cif,1.6
perov_15267.cif,1.08
perov_15268.cif,1.4
perov_15269.cif,2.28
perov_15270.cif,1.06
perov_15271.cif,1.1
perov_15272.cif,0.66
perov_15273.cif,0.44
perov_15274.cif,1.44
perov_15275.cif,0.84
perov_15276.cif,0.82
perov_15277.cif,0.94
perov_15278.cif,1.48
perov_15279.cif,0.54
perov_15280.cif,0.82
perov_15281.cif,2.1
perov_15282.cif,1.58
perov_15283.cif,1.7
perov_15284.cif,2.24
perov_15285.cif,0.94
perov_15286.cif,1.62
perov_15287.cif,2.08
perov_15288.cif,1.28
perov_15289.cif,1.42
perov_15290.cif,0.92
perov_15291.cif,2.46
perov_15292.cif,1.3
perov_15293.cif,0.68
perov_15294.cif,1.96
perov_15295.cif,0.64
perov_15296.cif,2.92
perov_15297.cif,1.56
perov_15298.cif,0.94
perov_15299.cif,1.78
perov_15300.cif,1.6
perov_15301.cif,1.68
perov_15302.cif,1.72
perov_15303.cif,2.98
perov_15304.cif,1.16
perov_15305.cif,1.1
perov_15306.cif,0.96
perov_15307.cif,3.16
perov_15308.cif,0.02
perov_15309.cif,0.94
perov_15310.cif,1.46
perov_15311.cif,0.64
perov_15312.cif,1.64
perov_15313.cif,1.9
perov_15314.cif,1.7
perov_15315.cif,0.88
perov_15316.cif,1.36
perov_15317.cif,1.14
perov_15318.cif,0.14
perov_15319.cif,2.0
perov_15320.cif,2.3
perov_15321.cif,0.94
perov_15322.cif,0.5
perov_15323.cif,0.34
perov_15324.cif,1.32
perov_15325.cif,2.64
perov_15326.cif,2.16
perov_15327.cif,1.32
perov_15328.cif,2.06
perov_15329.cif,2.44
perov_15330.cif,1.26
perov_15331.cif,1.18
perov_15332.cif,-0.16
perov_15333.cif,1.3
perov_15334.cif,0.98
perov_15335.cif,2.04
perov_15336.cif,0.24
perov_15337.cif,1.68
perov_15338.cif,2.2
perov_15339.cif,1.24
perov_15340.cif,1.26
perov_15341.cif,1.24
perov_15342.cif,1.74
perov_15343.cif,1.06
perov_15344.cif,4.66
perov_15345.cif,0.74
perov_15346.cif,1.3
perov_15347.cif,2.04
perov_15348.cif,0.84
perov_15349.cif,1.56
perov_15350.cif,1.08
perov_15351.cif,2.06
perov_15352.cif,0.98
perov_15353.cif,1.28
perov_15354.cif,2.2
perov_15355.cif,0.38
perov_15356.cif,1.34
perov_15357.cif,2.26
perov_15358.cif,0.48
perov_15359.cif,1.12
perov_15360.cif,1.14
perov_15361.cif,0.1
perov_15362.cif,1.1
perov_15363.cif,1.0
perov_15364.cif,4.34
perov_15365.cif,1.54
perov_15366.cif,1.2
perov_15367.cif,1.36
perov_15368.cif,0.76
perov_15369.cif,1.0
perov_15370.cif,1.48
perov_15371.cif,1.86
perov_15372.cif,2.54
perov_15373.cif,1.3
perov_15374.cif,1.04
perov_15375.cif,3.46
perov_15376.cif,0.46
perov_15377.cif,2.04
perov_15378.cif,1.72
perov_15379.cif,1.24
perov_15380.cif,0.7
perov_15381.cif,1.54
perov_15382.cif,2.28
perov_15383.cif,0.92
perov_15384.cif,1.34
perov_15385.cif,1.8
perov_15386.cif,1.56
perov_15387.cif,0.06
perov_15388.cif,1.6
perov_15389.cif,2.76
perov_15390.cif,1.76
perov_15391.cif,1.84
perov_15392.cif,1.1
perov_15393.cif,1.0
perov_15394.cif,0.28
perov_15395.cif,1.58
perov_15396.cif,2.16
perov_15397.cif,1.96
perov_15398.cif,1.22
perov_15399.cif,2.06
perov_15400.cif,0.64
perov_15401.cif,1.2
perov_15402.cif,1.18
perov_15403.cif,1.26
perov_15404.cif,1.8
perov_15405.cif,1.48
perov_15406.cif,1.08
perov_15407.cif,1.46
perov_15408.cif,1.0
perov_15409.cif,1.12
perov_15410.cif,2.34
perov_15411.cif,2.94
perov_15412.cif,2.04
perov_15413.cif,0.6
perov_15414.cif,1.14
perov_15415.cif,0.9
perov_15416.cif,1.7
perov_15417.cif,2.46
perov_15418.cif,1.52
perov_15419.cif,1.98
perov_15420.cif,1.16
perov_15421.cif,1.1
perov_15422.cif,1.26
perov_15423.cif,1.96
perov_15424.cif,0.94
perov_15425.cif,2.08
perov_15426.cif,1.72
perov_15427.cif,1.58
perov_15428.cif,0.9
perov_15429.cif,1.14
perov_15430.cif,0.96
perov_15431.cif,1.24
perov_15432.cif,0.96
perov_15433.cif,2.76
perov_15434.cif,0.68
perov_15435.cif,1.0
perov_15436.cif,1.0
perov_15437.cif,1.34
perov_15438.cif,1.96
perov_15439.cif,1.64
perov_15440.cif,0.98
perov_15441.cif,2.4
perov_15442.cif,1.82
perov_15443.cif,1.62
perov_15444.cif,1.32
perov_15445.cif,2.46
perov_15446.cif,0.76
perov_15447.cif,1.76
perov_15448.cif,1.6
perov_15449.cif,1.04
perov_15450.cif,1.82
perov_15451.cif,1.36
perov_15452.cif,1.86
perov_15453.cif,0.84
perov_15454.cif,0.78
perov_15455.cif,2.88
perov_15456.cif,1.04
perov_15457.cif,1.42
perov_15458.cif,0.78
perov_15459.cif,1.58
perov_15460.cif,4.28
perov_15461.cif,1.38
perov_15462.cif,2.04
perov_15463.cif,0.92
perov_15464.cif,1.42
perov_15465.cif,1.3
perov_15466.cif,0.96
perov_15467.cif,1.24
perov_15468.cif,1.3
perov_15469.cif,1.84
perov_15470.cif,0.1
perov_15471.cif,1.3
perov_15472.cif,2.18
perov_15473.cif,0.78
perov_15474.cif,1.98
perov_15475.cif,1.84
perov_15476.cif,0.72
perov_15477.cif,0.56
perov_15478.cif,2.38
perov_15479.cif,1.18
perov_15480.cif,0.98
perov_15481.cif,1.08
perov_15482.cif,0.82
perov_15483.cif,1.84
perov_15484.cif,0.94
perov_15485.cif,1.16
perov_15486.cif,1.56
perov_15487.cif,0.5
perov_15488.cif,3.56
perov_15489.cif,1.4
perov_15490.cif,2.32
perov_15491.cif,1.04
perov_15492.cif,0.86
perov_15493.cif,2.6
perov_15494.cif,1.26
perov_15495.cif,1.36
perov_15496.cif,0.62
perov_15497.cif,1.5
perov_15498.cif,1.86
perov_15499.cif,1.42
perov_15500.cif,0.74
perov_15501.cif,0.0
perov_15502.cif,0.44
perov_15503.cif,1.22
perov_15504.cif,1.44
perov_15505.cif,1.06
perov_15506.cif,1.42
perov_15507.cif,2.02
perov_15508.cif,1.44
perov_15509.cif,1.2
perov_15510.cif,1.08
perov_15511.cif,1.94
perov_15512.cif,4.24
perov_15513.cif,1.14
perov_15514.cif,1.32
perov_15515.cif,1.28
perov_15516.cif,1.02
perov_15517.cif,1.84
perov_15518.cif,1.36
perov_15519.cif,2.48
perov_15520.cif,0.82
perov_15521.cif,1.82
perov_15522.cif,1.22
perov_15523.cif,0.36
perov_15524.cif,1.04
perov_15525.cif,1.1
perov_15526.cif,0.3
perov_15527.cif,2.6
perov_15528.cif,1.94
perov_15529.cif,2.04
perov_15530.cif,0.9
perov_15531.cif,1.46
perov_15532.cif,1.84
perov_15533.cif,0.74
perov_15534.cif,1.14
perov_15535.cif,0.94
perov_15536.cif,2.24
perov_15537.cif,2.14
perov_15538.cif,1.22
perov_15539.cif,1.2
perov_15540.cif,0.62
perov_15541.cif,0.74
perov_15542.cif,0.76
perov_15543.cif,0.96
perov_15544.cif,2.06
perov_15545.cif,2.34
perov_15546.cif,1.16
perov_15547.cif,2.36
perov_15548.cif,0.92
perov_15549.cif,1.6
perov_15550.cif,0.66
perov_15551.cif,1.84
perov_15552.cif,0.3
perov_15553.cif,2.64
perov_15554.cif,1.5
perov_15555.cif,1.0
perov_15556.cif,2.14
perov_15557.cif,1.18
perov_15558.cif,0.86
perov_15559.cif,0.86
perov_15560.cif,1.98
perov_15561.cif,0.72
perov_15562.cif,1.08
perov_15563.cif,0.7
perov_15564.cif,1.56
perov_15565.cif,1.28
perov_15566.cif,1.08
perov_15567.cif,0.26
perov_15568.cif,1.24
perov_15569.cif,2.04
perov_15570.cif,0.68
perov_15571.cif,1.14
perov_15572.cif,2.24
perov_15573.cif,1.76
perov_15574.cif,1.0
perov_15575.cif,1.16
perov_15576.cif,2.38
perov_15577.cif,1.86
perov_15578.cif,2.1
perov_15579.cif,1.78
perov_15580.cif,1.26
perov_15581.cif,1.68
perov_15582.cif,0.92
perov_15583.cif,1.98
perov_15584.cif,2.1
perov_15585.cif,1.02
perov_15586.cif,1.76
perov_15587.cif,0.86
perov_15588.cif,0.84
perov_15589.cif,1.76
perov_15590.cif,0.84
perov_15591.cif,2.28
perov_15592.cif,1.44
perov_15593.cif,1.36
perov_15594.cif,0.84
perov_15595.cif,1.78
perov_15596.cif,0.66
perov_15597.cif,1.34
perov_15598.cif,1.28
perov_15599.cif,0.84
perov_15600.cif,1.56
perov_15601.cif,2.54
perov_15602.cif,1.86
perov_15603.cif,2.12
perov_15604.cif,0.92
perov_15605.cif,1.3
perov_15606.cif,1.04
perov_15607.cif,0.92
perov_15608.cif,-0.14
perov_15609.cif,1.88
perov_15610.cif,1.5
perov_15611.cif,3.16
perov_15612.cif,1.04
perov_15613.cif,2.86
perov_15614.cif,1.22
perov_15615.cif,1.58
perov_15616.cif,0.54
perov_15617.cif,1.1
perov_15618.cif,0.78
perov_15619.cif,3.22
perov_15620.cif,0.72
perov_15621.cif,3.3
perov_15622.cif,1.28
perov_15623.cif,2.82
perov_15624.cif,0.98
perov_15625.cif,1.24
perov_15626.cif,1.62
perov_15627.cif,1.94
perov_15628.cif,0.76
perov_15629.cif,1.26
perov_15630.cif,2.72
perov_15631.cif,1.6
perov_15632.cif,2.24
perov_15633.cif,1.28
perov_15634.cif,1.52
perov_15635.cif,0.98
perov_15636.cif,1.12
perov_15637.cif,0.5
perov_15638.cif,3.04
perov_15639.cif,1.38
perov_15640.cif,1.32
perov_15641.cif,2.1
perov_15642.cif,3.2
perov_15643.cif,1.46
perov_15644.cif,1.66
perov_15645.cif,1.56
perov_15646.cif,3.18
perov_15647.cif,2.82
perov_15648.cif,1.26
perov_15649.cif,0.98
perov_15650.cif,0.1
perov_15651.cif,2.0
perov_15652.cif,1.92
perov_15653.cif,2.14
perov_15654.cif,1.92
perov_15655.cif,1.56
perov_15656.cif,2.0
perov_15657.cif,1.28
perov_15658.cif,1.54
perov_15659.cif,1.96
perov_15660.cif,1.06
perov_15661.cif,1.32
perov_15662.cif,1.3
perov_15663.cif,2.1
perov_15664.cif,2.1
perov_15665.cif,1.72
perov_15666.cif,1.74
perov_15667.cif,3.32
perov_15668.cif,0.3
perov_15669.cif,1.04
perov_15670.cif,1.16
perov_15671.cif,0.38
perov_15672.cif,2.66
perov_15673.cif,1.8
perov_15674.cif,1.3
perov_15675.cif,0.94
perov_15676.cif,2.26
perov_15677.cif,1.36
perov_15678.cif,2.14
perov_15679.cif,0.98
perov_15680.cif,1.5
perov_15681.cif,2.1
perov_15682.cif,2.26
perov_15683.cif,2.32
perov_15684.cif,0.88
perov_15685.cif,0.98
perov_15686.cif,3.0
perov_15687.cif,1.68
perov_15688.cif,1.16
perov_15689.cif,2.22
perov_15690.cif,0.5
perov_15691.cif,2.38
perov_15692.cif,1.9
perov_15693.cif,1.3
perov_15694.cif,0.9
perov_15695.cif,1.92
perov_15696.cif,1.4
perov_15697.cif,0.9
perov_15698.cif,0.68
perov_15699.cif,1.38
perov_15700.cif,0.94
perov_15701.cif,1.02
perov_15702.cif,1.36
perov_15703.cif,0.74
perov_15704.cif,1.66
perov_15705.cif,1.02
perov_15706.cif,1.96
perov_15707.cif,1.3
perov_15708.cif,0.46
perov_15709.cif,1.48
perov_15710.cif,2.2
perov_15711.cif,0.96
perov_15712.cif,2.74
perov_15713.cif,0.4
perov_15714.cif,1.52
perov_15715.cif,2.8
perov_15716.cif,1.28
perov_15717.cif,1.74
perov_15718.cif,1.4
perov_15719.cif,0.9
perov_15720.cif,0.92
perov_15721.cif,1.0
perov_15722.cif,1.56
perov_15723.cif,1.46
perov_15724.cif,1.28
perov_15725.cif,2.28
perov_15726.cif,2.0
perov_15727.cif,1.28
perov_15728.cif,0.64
perov_15729.cif,2.16
perov_15730.cif,2.46
perov_15731.cif,1.14
perov_15732.cif,1.22
perov_15733.cif,1.2
perov_15734.cif,1.82
perov_15735.cif,1.48
perov_15736.cif,1.28
perov_15737.cif,0.98
perov_15738.cif,0.92
perov_15739.cif,2.6
perov_15740.cif,2.9
perov_15741.cif,0.7
perov_15742.cif,1.14
perov_15743.cif,3.42
perov_15744.cif,2.32
perov_15745.cif,0.44
perov_15746.cif,1.88
perov_15747.cif,1.56
perov_15748.cif,0.66
perov_15749.cif,0.88
perov_15750.cif,1.24
perov_15751.cif,1.36
perov_15752.cif,0.98
perov_15753.cif,1.52
perov_15754.cif,1.76
perov_15755.cif,0.78
perov_15756.cif,0.5
perov_15757.cif,1.4
perov_15758.cif,1.92
perov_15759.cif,1.02
perov_15760.cif,1.14
perov_15761.cif,0.56
perov_15762.cif,1.12
perov_15763.cif,2.28
perov_15764.cif,1.92
perov_15765.cif,1.54
perov_15766.cif,0.62
perov_15767.cif,1.18
perov_15768.cif,0.62
perov_15769.cif,0.94
perov_15770.cif,3.08
perov_15771.cif,1.86
perov_15772.cif,3.1
perov_15773.cif,0.64
perov_15774.cif,1.16
perov_15775.cif,1.12
perov_15776.cif,1.26
perov_15777.cif,1.24
perov_15778.cif,1.58
perov_15779.cif,2.04
perov_15780.cif,1.24
perov_15781.cif,2.06
perov_15782.cif,0.84
perov_15783.cif,0.98
perov_15784.cif,1.68
perov_15785.cif,1.94
perov_15786.cif,2.08
perov_15787.cif,0.9
perov_15788.cif,0.8
perov_15789.cif,1.3
perov_15790.cif,0.56
perov_15791.cif,1.4
perov_15792.cif,2.96
perov_15793.cif,0.8
perov_15794.cif,0.9
perov_15795.cif,1.08
perov_15796.cif,1.74
perov_15797.cif,1.68
perov_15798.cif,2.84
perov_15799.cif,2.0
perov_15800.cif,0.14
perov_15801.cif,1.2
perov_15802.cif,2.48
perov_15803.cif,1.12
perov_15804.cif,2.1
perov_15805.cif,0.9
perov_15806.cif,1.12
perov_15807.cif,2.38
perov_15808.cif,1.48
perov_15809.cif,1.58
perov_15810.cif,1.42
perov_15811.cif,2.2
perov_15812.cif,1.1
perov_15813.cif,1.82
perov_15814.cif,1.54
perov_15815.cif,1.92
perov_15816.cif,0.68
perov_15817.cif,1.58
perov_15818.cif,0.6
perov_15819.cif,2.74
perov_15820.cif,0.84
perov_15821.cif,1.44
perov_15822.cif,1.34
perov_15823.cif,0.9
perov_15824.cif,0.98
perov_15825.cif,2.2
perov_15826.cif,1.14
perov_15827.cif,0.4
perov_15828.cif,2.74
perov_15829.cif,1.46
perov_15830.cif,0.68
perov_15831.cif,1.22
perov_15832.cif,0.7
perov_15833.cif,1.98
perov_15834.cif,1.0
perov_15835.cif,1.04
perov_15836.cif,0.48
perov_15837.cif,1.2
perov_15838.cif,0.22
perov_15839.cif,1.16
perov_15840.cif,1.34
perov_15841.cif,0.86
perov_15842.cif,1.86
perov_15843.cif,0.52
perov_15844.cif,0.52
perov_15845.cif,1.48
perov_15846.cif,2.74
perov_15847.cif,1.62
perov_15848.cif,0.26
perov_15849.cif,1.7
perov_15850.cif,1.2
perov_15851.cif,1.38
perov_15852.cif,3.34
perov_15853.cif,1.48
perov_15854.cif,1.46
perov_15855.cif,0.68
perov_15856.cif,1.2
perov_15857.cif,1.3
perov_15858.cif,2.0
perov_15859.cif,1.64
perov_15860.cif,2.34
perov_15861.cif,0.76
perov_15862.cif,1.96
perov_15863.cif,1.42
perov_15864.cif,2.56
perov_15865.cif,1.1
perov_15866.cif,0.4
perov_15867.cif,2.3
perov_15868.cif,2.96
perov_15869.cif,0.42
perov_15870.cif,2.24
perov_15871.cif,1.92
perov_15872.cif,1.68
perov_15873.cif,0.66
perov_15874.cif,1.58
perov_15875.cif,1.52
perov_15876.cif,1.38
perov_15877.cif,1.34
perov_15878.cif,1.96
perov_15879.cif,1.44
perov_15880.cif,1.22
perov_15881.cif,1.0
perov_15882.cif,1.36
perov_15883.cif,0.42
perov_15884.cif,1.66
perov_15885.cif,2.78
perov_15886.cif,1.2
perov_15887.cif,1.26
perov_15888.cif,2.92
perov_15889.cif,0.88
perov_15890.cif,1.44
perov_15891.cif,1.64
perov_15892.cif,1.42
perov_15893.cif,1.84
perov_15894.cif,0.48
perov_15895.cif,0.72
perov_15896.cif,2.24
perov_15897.cif,1.4
perov_15898.cif,1.14
perov_15899.cif,2.2
perov_15900.cif,0.96
perov_15901.cif,1.48
perov_15902.cif,3.18
perov_15903.cif,0.8
perov_15904.cif,2.34
perov_15905.cif,2.98
perov_15906.cif,0.76
perov_15907.cif,1.36
perov_15908.cif,1.78
perov_15909.cif,-0.1
perov_15910.cif,4.48
perov_15911.cif,2.38
perov_15912.cif,0.78
perov_15913.cif,1.48
perov_15914.cif,2.24
perov_15915.cif,2.68
perov_15916.cif,1.36
perov_15917.cif,2.02
perov_15918.cif,2.42
perov_15919.cif,0.58
perov_15920.cif,0.56
perov_15921.cif,1.54
perov_15922.cif,0.64
perov_15923.cif,2.06
perov_15924.cif,1.74
perov_15925.cif,1.36
perov_15926.cif,1.0
perov_15927.cif,3.52
perov_15928.cif,-0.06
perov_15929.cif,1.74
perov_15930.cif,1.14
perov_15931.cif,1.94
perov_15932.cif,1.34
perov_15933.cif,1.94
perov_15934.cif,0.24
perov_15935.cif,1.44
perov_15936.cif,1.72
perov_15937.cif,0.92
perov_15938.cif,2.3
perov_15939.cif,1.96
perov_15940.cif,3.44
perov_15941.cif,1.98
perov_15942.cif,1.86
perov_15943.cif,-0.18
perov_15944.cif,2.16
perov_15945.cif,0.94
perov_15946.cif,0.84
perov_15947.cif,1.0
perov_15948.cif,2.1
perov_15949.cif,2.3
perov_15950.cif,3.68
perov_15951.cif,0.48
perov_15952.cif,1.02
perov_15953.cif,1.02
perov_15954.cif,1.72
perov_15955.cif,2.48
perov_15956.cif,0.64
perov_15957.cif,0.78
perov_15958.cif,0.96
perov_15959.cif,0.78
perov_15960.cif,1.9
perov_15961.cif,1.08
perov_15962.cif,1.98
perov_15963.cif,1.56
perov_15964.cif,1.18
perov_15965.cif,2.7
perov_15966.cif,1.3
perov_15967.cif,2.26
perov_15968.cif,2.36
perov_15969.cif,1.52
perov_15970.cif,0.34
perov_15971.cif,1.8
perov_15972.cif,0.78
perov_15973.cif,1.24
perov_15974.cif,1.66
perov_15975.cif,1.04
perov_15976.cif,1.56
perov_15977.cif,0.6
perov_15978.cif,1.18
perov_15979.cif,1.96
perov_15980.cif,0.84
perov_15981.cif,2.24
perov_15982.cif,1.98
perov_15983.cif,0.9
perov_15984.cif,1.6
perov_15985.cif,1.34
perov_15986.cif,2.12
perov_15987.cif,1.32
perov_15988.cif,1.52
perov_15989.cif,0.66
perov_15990.cif,1.04
perov_15991.cif,1.56
perov_15992.cif,0.72
perov_15993.cif,2.0
perov_15994.cif,1.68
perov_15995.cif,0.84
perov_15996.cif,0.54
perov_15997.cif,1.28
perov_15998.cif,0.6
perov_15999.cif,3.08
perov_16000.cif,0.86
perov_16001.cif,1.1
perov_16002.cif,3.1
perov_16003.cif,0.88
perov_16004.cif,2.2
perov_16005.cif,3.24
perov_16006.cif,1.94
perov_16007.cif,1.1
perov_16008.cif,1.98
perov_16009.cif,1.26
perov_16010.cif,4.3
perov_16011.cif,1.34
perov_16012.cif,0.14
perov_16013.cif,1.16
perov_16014.cif,0.96
