id,formation_energy
6012052.cif,0.0016
6011951.cif,0.9945
6011952.cif,-0.0062
6011953.cif,0.2989
6011954.cif,0.4573
6011955.cif,-0.9958
6011956.cif,-0.7113
6011957.cif,-1.0045
6011958.cif,0.1617
6011959.cif,1.4563
6011960.cif,1.1479
6011961.cif,1.1223
6011962.cif,0.8824
6012239.cif,2.3114
6011963.cif,1.462
6011964.cif,1.9848
6011965.cif,1.6277
6011966.cif,1.7212
6011967.cif,1.1839
6011968.cif,2.1368
6011969.cif,1.0199
6011970.cif,1.5518
6011971.cif,-3.2622
6011972.cif,-3.7908
6011973.cif,-3.2581
6011974.cif,-3.2585
6011975.cif,-3.3832
6011976.cif,-0.0041
6011977.cif,-0.2217
6011978.cif,-0.3489
6011979.cif,0.2759
6011980.cif,0.1025
6011981.cif,-0.226
6011982.cif,-0.2305
6011983.cif,0.1046
6011984.cif,-0.3674
6011985.cif,-0.2726
6012086.cif,0.2434
6011986.cif,-0.0632
6011987.cif,0.1178
6011988.cif,0.1257
6011989.cif,0.0726
6011990.cif,-0.2145
6011991.cif,0.0756
6011992.cif,-0.2483
6011993.cif,0.0072
6011994.cif,0.2153
6011995.cif,-0.4553
6011996.cif,-0.5635
6011997.cif,0.2058
6011998.cif,-0.4598
6011999.cif,-0.4469
6012000.cif,-0.1619
6012001.cif,0.1412
6012002.cif,0.223
6012003.cif,-0.5566
6012004.cif,-0.2943
6012095.cif,0.2536
6012006.cif,0.0941
6012007.cif,0.4404
6012008.cif,0.2324
6012009.cif,-0.4479
6012010.cif,0.0562
6012011.cif,-0.4648
6012012.cif,0.2232
6012013.cif,-0.1506
6012014.cif,-1.4539
6012015.cif,-1.8339
6012016.cif,-0.1334
6012017.cif,-0.2695
6012018.cif,-1.4647
6012019.cif,-1.5319
6012020.cif,-1.1723
6012021.cif,-0.6242
6012023.cif,-1.8436
6012134.cif,0.0599
6012024.cif,-0.0772
6012025.cif,0.372
6012026.cif,-0.001
6012027.cif,-0.2981
6012028.cif,-1.4427
6012029.cif,-0.604
6012030.cif,-1.4713
6012031.cif,-0.1832
6012032.cif,-2.0193
6012033.cif,-1.321
6012034.cif,-0.1657
6012035.cif,-0.0126
6012036.cif,-0.3065
6012037.cif,-0.0848
6012038.cif,-3.2201
6012039.cif,0.5044
6012040.cif,-0.1751
6012041.cif,-0.0406
6012042.cif,-0.1722
6012043.cif,-2.1697
6012044.cif,-2.7564
6012045.cif,-2.9066
6012046.cif,-1.783
6012047.cif,-0.0355
6012048.cif,0.1086
6012049.cif,-0.1949
6012050.cif,-2.6202
6012051.cif,-3.2638
6012053.cif,-2.0532
6012054.cif,-3.2257
6012055.cif,-2.6718
6012056.cif,-3.0964
6012057.cif,-3.193
6012058.cif,-2.6175
6012059.cif,-2.6102
6012060.cif,-1.6873
6014601.cif,-1.8908
6014602.cif,-2.098
6014603.cif,-1.6608
6014604.cif,-1.6825
6014605.cif,-2.4086
6014606.cif,-3.2804
6014607.cif,-2.0309
6014609.cif,-2.7768
6014610.cif,-1.8277
6014611.cif,-1.7058
6014612.cif,-2.0406
6014613.cif,-1.5989
6014614.cif,-2.3346
6014615.cif,-1.2944
6014616.cif,-0.9741
6014617.cif,-0.6415
6014618.cif,-1.0259
6014619.cif,-1.6759
6014620.cif,-2.1613
6014621.cif,-1.6088
6014622.cif,-1.4064
6014623.cif,-1.6382
6014624.cif,-1.4708
6014625.cif,-1.8198
6014626.cif,-2.599
6014627.cif,-1.3337
6014628.cif,-1.6015
6014629.cif,-0.8352
6014630.cif,-1.3564
6014659.cif,-1.2462
6014670.cif,-1.3682
6014633.cif,-1.149
6014634.cif,-1.4261
6014635.cif,-1.506
6014636.cif,-1.4402
6014638.cif,-1.5288
6014639.cif,-1.6862
6014640.cif,-1.764
6014641.cif,-1.3538
6014642.cif,-1.4326
6014643.cif,-1.8032
6014644.cif,-2.1051
6014667.cif,-2.4099
6014668.cif,-2.7906
6014669.cif,-2.1007
6014671.cif,-1.6829
6014672.cif,-2.5855
6014673.cif,-3.2796
6014674.cif,-3.0618
6014675.cif,-2.7791
6014676.cif,-2.1577
6014677.cif,-1.5658
6014678.cif,-2.0048
6014680.cif,-2.2894
6014700.cif,-3.7641
6014701.cif,-2.7902
6014702.cif,-3.1636
6014703.cif,-1.9671
6014704.cif,-2.9343
6014705.cif,-2.1176
6014706.cif,-2.4514
6014707.cif,-2.7949
6014708.cif,-2.0684
6014710.cif,-1.692
6014711.cif,-1.0313
6014716.cif,-2.0214
6014717.cif,-2.589
6014718.cif,-2.0027
6014719.cif,-1.5768
6014720.cif,-2.7619
6014721.cif,-1.768
6014722.cif,-2.7016
6014724.cif,-3.2261
6014768.cif,-2.385
6014725.cif,-2.6556
6014726.cif,-2.8697
6014727.cif,-2.4524
6014728.cif,-1.9285
6014729.cif,-2.1823
6014787.cif,-2.34
6014730.cif,-2.9494
6014731.cif,-2.5171
6014732.cif,-2.7464
6014733.cif,-2.2553
6014734.cif,-1.7382
6014735.cif,-1.9971
6014736.cif,-3.0644
6014778.cif,-2.2951
6014737.cif,-2.9906
6014738.cif,-2.5668
6014740.cif,-2.7847
6014741.cif,-2.3642
6014742.cif,-1.8204
6014743.cif,-2.0717
6014744.cif,-3.164
6014764.cif,-1.9305
6017707.cif,-0.7744
6017708.cif,-0.8505
6017709.cif,-3.1202
6017710.cif,-3.0538
6017711.cif,-1.3078
6017712.cif,-1.6541
6017713.cif,-2.1506
6017714.cif,-1.7867
6017715.cif,-1.8043
6017822.cif,-0.7525
6017716.cif,-2.2162
6017717.cif,-2.2745
6017718.cif,-2.2074
6017719.cif,-1.6899
6017720.cif,-1.4954
6017721.cif,-1.7152
6017722.cif,-1.5539
6017723.cif,-1.9017
6017724.cif,-1.9074
6017725.cif,-1.4419
6017726.cif,-2.005
6017727.cif,-2.6783
6017728.cif,-1.4168
6017729.cif,-2.198
6017731.cif,-0.7457
6017732.cif,-0.3435
6017733.cif,-0.3563
6017734.cif,-0.5681
6017735.cif,-1.0566
6017736.cif,-2.1447
6017737.cif,-1.0061
6017738.cif,-0.5599
6017739.cif,-0.5538
6017740.cif,-0.8005
6017741.cif,-0.9413
6017742.cif,-1.7673
6017743.cif,-2.2172
6017744.cif,-0.9722
6017746.cif,-1.7964
6017747.cif,-1.4085
6017748.cif,-1.6113
6017749.cif,-2.2365
6017750.cif,-1.7843
6017751.cif,-2.532
6017752.cif,-0.7481
6017870.cif,-0.9785
6017753.cif,-1.3467
6017754.cif,-2.0879
6017755.cif,-2.1359
6017756.cif,-3.0372
6017757.cif,-3.1008
6017758.cif,-2.619
6017759.cif,-3.1279
6017760.cif,-1.9136
6017761.cif,-2.2035
6017762.cif,-0.9834
6017763.cif,-1.3471
6017764.cif,-0.9048
6017765.cif,-2.3889
6017766.cif,-2.5335
6017767.cif,-1.2106
6017768.cif,-2.9588
6017769.cif,-2.8734
6017770.cif,-1.7273
6017771.cif,-0.5558
6017772.cif,-2.0965
6017773.cif,-2.068
6017774.cif,-2.078
6017775.cif,-2.143
6017776.cif,-1.1747
6017777.cif,-2.1022
6017778.cif,-1.6357
6017780.cif,-2.1019
6017781.cif,-1.6737
6017782.cif,-1.7285
6017783.cif,1.1888
6017784.cif,1.3212
6017785.cif,2.5491
6017787.cif,-0.5513
6017788.cif,-3.1232
6017789.cif,-3.1189
6017790.cif,-3.1199
6017791.cif,-3.0655
6017792.cif,-0.9815
6017793.cif,-0.913
6017794.cif,-0.9252
6017795.cif,-0.977
6017796.cif,-1.8032
6017797.cif,-1.7425
6017798.cif,-1.7554
6017799.cif,-0.9021
6017800.cif,-0.6044
6017801.cif,-0.8643
6017802.cif,-0.4033
6017803.cif,-0.1271
6017804.cif,0.5836
6017805.cif,0.319
6017837.cif,-1.7804
6017838.cif,-1.6317
6017839.cif,-3.4665
6017840.cif,-2.9907
6017841.cif,-2.5669
6017842.cif,-1.8205
6017843.cif,-2.7705
6017844.cif,-2.2581
6017845.cif,-2.0713
6017846.cif,-3.4907
6017847.cif,-3.3084
6017848.cif,-3.0277
6017849.cif,-3.1639
6017850.cif,-1.4277
6017851.cif,-3.4603
6017852.cif,-2.8824
6017853.cif,-2.4479
6017854.cif,-1.6438
6017855.cif,-2.6567
6017856.cif,-2.2081
6017857.cif,-1.9075
6017858.cif,-3.3141
6017859.cif,-3.1786
6017860.cif,-2.8976
6017861.cif,-2.9581
6017862.cif,-1.3751
6017863.cif,-3.434
6017864.cif,-2.8437
6017865.cif,-2.4067
6017866.cif,-1.5926
6017867.cif,-2.6131
6017868.cif,-2.1782
6017869.cif,-1.8576
6017871.cif,-3.2658
6017872.cif,-3.1324
6017873.cif,-2.8546
6017874.cif,-2.9055
6017875.cif,-1.3591
6017876.cif,-3.1044
6017877.cif,-2.7605
6017878.cif,-2.4067
6017879.cif,-1.8959
6017880.cif,-2.587
6017881.cif,-1.8893
6017882.cif,-2.1602
6017883.cif,-3.1384
6017885.cif,-3.5332
6017886.cif,-3.0584
6017887.cif,-3.5516
6017888.cif,-1.4014
6017889.cif,-3.4458
6017890.cif,-2.863
6017891.cif,-2.4273
6017892.cif,-1.6183
6017893.cif,-2.6328
6017894.cif,-2.1927
6017895.cif,-1.8827
6017896.cif,-3.2896
6017897.cif,-3.1557
6017898.cif,-2.8761
6017899.cif,-2.9347
6017900.cif,-1.2221
6017901.cif,-1.5798
6017902.cif,-3.4836
6017903.cif,-2.9744
6017904.cif,-2.5452
6017906.cif,-1.781
6017907.cif,-2.7506
6017908.cif,-2.2591
6017909.cif,-2.0363
6017910.cif,-3.4485
6017911.cif,-3.2863
6017912.cif,-3.0023
6017913.cif,-3.117
6017914.cif,-1.606
6017915.cif,-3.4788
6017916.cif,-2.9847
6017917.cif,-2.5578
6017918.cif,-1.8019
6017919.cif,-2.7626
6017920.cif,-2.2614
6017921.cif,-2.0555
6017922.cif,-3.4703
6017923.cif,-3.2995
6017924.cif,-3.0167
6017925.cif,-3.1415
6017926.cif,-1.8641
6017927.cif,-1.5303
6017928.cif,-3.4834
6017929.cif,-2.9494
6017930.cif,-2.5164
6017931.cif,-1.7382
6017933.cif,-2.7236
6017934.cif,-2.2484
6017935.cif,-1.997
6017936.cif,-3.4057
6017937.cif,-3.2556
6017938.cif,-2.9709
6017939.cif,-3.0672
6017940.cif,-1.3223
6017941.cif,-3.3395
6017942.cif,-2.7729
6017943.cif,-2.3362
6017944.cif,-1.5374
6017945.cif,-2.5446
6017946.cif,-2.0908
6017947.cif,-1.8004
6017948.cif,-3.2067
6017949.cif,-3.0692
6017950.cif,-2.7869
6017951.cif,-2.8532
6017952.cif,-2.1345
6017953.cif,-0.1216
6017954.cif,-1.4152
6017955.cif,-1.0047
6017956.cif,-0.7152
6017957.cif,-0.5765
6017958.cif,-0.9439
6017959.cif,-1.6973
6017960.cif,-1.3454
6017961.cif,-2.888
6017962.cif,-3.4214
6017963.cif,-2.8227
6017964.cif,-2.3808
6017965.cif,-1.5642
6017966.cif,-2.5916
6017967.cif,-2.163
6017968.cif,-1.8303
6017969.cif,-3.106
6017970.cif,-2.8308
6017971.cif,-2.8779
6017972.cif,-1.4247
6017973.cif,-3.4376
6017974.cif,-1.2163
6017975.cif,-3.0454
6017976.cif,-2.6677
6017977.cif,-2.3169
6017978.cif,-1.7572
6017979.cif,-2.5041
6017980.cif,-1.8091
6017981.cif,-2.9985
6017982.cif,-3.4239
6017983.cif,-2.9606
6017984.cif,-3.4014
6017985.cif,-2.8722
6017986.cif,-2.4351
6017987.cif,-2.6437
6017988.cif,-2.1871
6017989.cif,-1.9019
6017990.cif,-3.3091
6017991.cif,-3.1762
6017992.cif,-2.9761
6017993.cif,-2.2909
6017994.cif,-2.0891
6017995.cif,-2.6707
6018068.cif,-2.3033
6017996.cif,-2.4623
6017997.cif,-3.3845
6017998.cif,-2.2561
6017999.cif,-2.0535
6018000.cif,-2.6914
6018101.cif,-2.2834
6018001.cif,-2.9728
6018002.cif,-2.543
6018003.cif,-1.7797
6018004.cif,-2.4122
6018005.cif,-2.2587
6018006.cif,-1.6168
6018007.cif,-1.8515
6018008.cif,-1.7066
6018009.cif,-2.0373
6018010.cif,-1.9794
6018011.cif,-1.6023
6018012.cif,-2.1594
6018013.cif,-2.8155
6018014.cif,-2.9025
6018015.cif,-1.598
6018016.cif,-2.9761
6018017.cif,-2.3326
6018018.cif,-3.1169
6018019.cif,-2.6073
6018167.cif,-1.8696
6018020.cif,-1.7811
6018021.cif,-1.8196
6018022.cif,-2.7584
6018023.cif,-1.8983
6018024.cif,-1.8921
6018025.cif,-1.932
6018026.cif,-2.4109
6018027.cif,-2.7547
6018028.cif,-2.0319
6018029.cif,-3.5536
6018030.cif,-1.5666
6018031.cif,-2.9682
6018032.cif,-1.6636
6018033.cif,-2.1432
6018034.cif,-2.5284
6018035.cif,-2.3269
6018036.cif,-2.1788
6018037.cif,-2.2307
6018212.cif,-1.8773
6018038.cif,-2.0039
6018039.cif,-2.058
6018041.cif,-1.5796
6018042.cif,-1.3191
6018043.cif,-1.5173
6018045.cif,-2.1277
6018046.cif,-2.9802
6018047.cif,-2.3061
6018048.cif,-2.3455
6018049.cif,-3.3681
6018050.cif,-2.2645
6018051.cif,-2.9755
6018052.cif,-2.5456
6018053.cif,-2.751
6018054.cif,-2.4149
6018055.cif,-2.2612
6018056.cif,-2.0405
6018057.cif,-2.0373
6018058.cif,-2.1571
6018059.cif,-2.9031
6018060.cif,-3.0058
6018061.cif,-2.3346
6018062.cif,-3.1153
6018063.cif,-2.5345
6018064.cif,-2.1872
6018065.cif,-2.3633
6018066.cif,-2.6086
6018067.cif,-1.6632
6018069.cif,-1.8504
6018070.cif,-2.2287
6018071.cif,-1.9807
6018072.cif,-2.4446
6018073.cif,-2.7029
6018074.cif,-2.8589
6018075.cif,-2.5946
6018076.cif,-3.4435
6018078.cif,-0.275
6018080.cif,-1.7016
6018081.cif,-0.9766
6018082.cif,-1.0296
6018083.cif,-2.3596
6018084.cif,-1.8228
6018093.cif,-2.5469
6018094.cif,-3.2582
6018095.cif,-2.7241
6018100.cif,-2.0391
6018102.cif,-2.0634
6018104.cif,-3.2509
6018105.cif,-2.9996
6018106.cif,-2.4101
6018107.cif,-2.1002
6018108.cif,-2.1637
6018109.cif,-2.5964
6018110.cif,-3.0632
6018113.cif,-1.5678
6018114.cif,-0.9122
6018115.cif,-0.9003
6018116.cif,-1.0103
6018118.cif,-2.9408
6018119.cif,-1.4281
6018121.cif,-1.9856
6018123.cif,-2.5685
6018127.cif,-3.0313
6018137.cif,-1.0256
6018138.cif,-1.1315
6018144.cif,-2.5369
6018146.cif,-2.045
6018148.cif,-2.9795
6018151.cif,-1.9055
6018154.cif,-1.1132
6018155.cif,-1.313
6018156.cif,-1.7745
6018157.cif,-2.7706
6018158.cif,-2.2594
6018159.cif,-3.4908
6018160.cif,-3.3085
6018161.cif,-2.9962
6018184.cif,-2.3267
6018162.cif,-2.9186
6018163.cif,-2.4859
6018164.cif,-2.722
6018165.cif,-2.1978
6018166.cif,-1.693
6018169.cif,-2.6939
6018170.cif,-2.2345
6018171.cif,-1.9549
6018172.cif,-3.3613
6018173.cif,-3.2211
6018174.cif,-2.9098
6018175.cif,-3.0114
6018176.cif,-2.8586
6018177.cif,-3.5811
6018179.cif,-3.4131
6018180.cif,-3.094
6018181.cif,-2.7236
6018182.cif,-2.2487
6018183.cif,-3.4058
6018185.cif,-3.2557
6018186.cif,-2.9427
6018279.cif,-2.1093
6018187.cif,-2.7528
6018188.cif,-2.4068
6018189.cif,-2.4152
6018190.cif,-2.0579
6018191.cif,-1.896
6018192.cif,-2.5872
6018193.cif,-1.89
6018194.cif,-2.1601
6018195.cif,-3.1385
6018196.cif,-3.5331
6018197.cif,-3.0582
6018198.cif,-3.5513
6018247.cif,-2.125
6018199.cif,-2.7729
6018201.cif,-2.3361
6018202.cif,-2.5736
6018203.cif,-2.0014
6018204.cif,-1.5374
6018205.cif,-2.5445
6018206.cif,-2.0904
6018207.cif,-1.8004
6018208.cif,-3.2066
6018209.cif,-3.0692
6018210.cif,-2.7591
6018211.cif,-2.853
6018223.cif,-1.6014
6018224.cif,-2.3799
6018225.cif,-2.0114
6018226.cif,-2.0359
6018228.cif,-2.3001
6018231.cif,-0.9958
6018233.cif,-2.0543
6018236.cif,-1.18
6018239.cif,-1.994
6018240.cif,-1.7119
6018242.cif,-1.3416
6018243.cif,-1.2278
6018244.cif,-1.737
6018256.cif,0.3942
6018257.cif,0.2904
6018296.cif,0.2657
6018258.cif,0.397
6018259.cif,0.2913
6018260.cif,0.5096
6018261.cif,0.2552
6018262.cif,0.2835
6018263.cif,0.0218
6018264.cif,0.2128
6018265.cif,0.3637
6018266.cif,-2.0417
6018267.cif,-1.5741
6018268.cif,-3.0111
6018269.cif,-0.1103
6018270.cif,-3.0825
6018271.cif,-2.3904
6018272.cif,-3.0681
6020454.cif,-0.8126
6020455.cif,-0.8084
6020456.cif,-1.1434
6020457.cif,-2.7204
6020681.cif,-0.2351
6020548.cif,0.1917
6020506.cif,-0.2634
6020458.cif,0.1044
6020459.cif,0.0474
6020460.cif,-0.0104
6020461.cif,-0.4428
6020527.cif,-1.694
6020462.cif,-1.4545
6020463.cif,-1.6696
6020464.cif,-2.3533
6020539.cif,-0.7375
6020465.cif,-1.5778
6020466.cif,-0.2418
6020467.cif,-0.5329
6020468.cif,-0.5551
6020469.cif,-1.5131
6020470.cif,0.3007
6020471.cif,-0.1076
6020472.cif,-2.712
6020473.cif,0.471
6020474.cif,-1.0365
6020475.cif,-1.5173
6020476.cif,-1.6849
6020477.cif,-1.2958
6020538.cif,-1.2647
6020478.cif,-1.1603
6020479.cif,-0.9149
6020535.cif,-0.7869
6020480.cif,-1.8016
6020536.cif,-0.8718
6020481.cif,-0.7501
6020482.cif,-0.2981
6020483.cif,-0.7428
6020484.cif,-0.364
6020485.cif,-0.8761
6020486.cif,-0.0294
6020487.cif,0.0577
6020488.cif,-1.5523
6020489.cif,-1.7998
6020490.cif,-0.41
6020491.cif,-0.8062
6020492.cif,-0.7566
6020558.cif,-0.452
6020493.cif,-0.4981
6020494.cif,-0.5702
6020495.cif,-3.0827
6020496.cif,-2.1164
6020497.cif,-3.2426
6020498.cif,-1.3166
6020499.cif,-1.2788
6020500.cif,-0.81
6020501.cif,-0.5161
6020502.cif,-1.4977
6020503.cif,-1.6065
6020504.cif,-2.6544
6020505.cif,-2.7299
6020507.cif,-0.4734
6020508.cif,-0.5265
6020510.cif,-2.1246
6020511.cif,-3.2618
6020512.cif,0.5138
6020513.cif,-0.0944
6020514.cif,-0.1921
6020515.cif,-0.9554
6020516.cif,-1.3234
6020563.cif,-0.5506
6020517.cif,-1.2387
6020518.cif,-0.7568
6020519.cif,-1.2532
6020520.cif,-1.3685
6020521.cif,-0.8805
6020522.cif,-0.4718
6020523.cif,-1.3174
6020524.cif,-1.3215
6020525.cif,-1.036
6020526.cif,-0.5374
6020529.cif,-0.9801
6020530.cif,-1.8515
6020559.cif,-0.2259
6020531.cif,-0.3409
6020550.cif,0.2333
6020551.cif,-1.7101
6020552.cif,-0.2418
6020553.cif,-0.4592
6020554.cif,-2.7848
6020555.cif,-1.1873
6020556.cif,-2.6875
6020557.cif,-2.6503
6020560.cif,-2.4153
6020561.cif,-0.7426
6020562.cif,-0.9374
6020564.cif,-2.6703
6020565.cif,-1.7205
6020566.cif,-3.5513
6020567.cif,-3.0802
6020568.cif,-2.6555
6020569.cif,-2.8689
6020570.cif,-1.9283
6020571.cif,-2.8584
6020572.cif,-2.3422
6020573.cif,-2.182
6020574.cif,-3.5811
6020576.cif,-3.4131
6020577.cif,-3.1211
6020578.cif,-3.2643
6020579.cif,-0.9766
6020580.cif,-2.7738
6020581.cif,-0.4499
6020582.cif,-2.7806
6020583.cif,-1.5871
6020584.cif,-2.7512
6020597.cif,-2.5739
6020598.cif,-1.7563
6020599.cif,-1.0884
6020600.cif,-2.6306
6020601.cif,-1.238
6020602.cif,-2.3034
6020603.cif,-2.6721
6020604.cif,-1.8178
6020605.cif,-1.3024
6020606.cif,-2.1948
6020607.cif,-1.8118
6020608.cif,-2.9764
6020609.cif,-3.194
6020610.cif,-1.2768
6020611.cif,-1.663
6020718.cif,-1.2637
6020612.cif,-1.4043
6020613.cif,-1.332
6020614.cif,-2.1282
6020615.cif,-1.6718
6020616.cif,-1.2944
6020617.cif,-1.3025
6020618.cif,-1.1611
6020619.cif,-1.8232
6020620.cif,-2.0555
6020621.cif,-1.6331
6020622.cif,-2.3212
6020623.cif,-3.272
6020624.cif,-2.7489
6020625.cif,-1.8722
6020626.cif,-3.1597
6020627.cif,-1.6645
6020628.cif,-2.612
6020629.cif,-2.5371
6020630.cif,-2.9507
6020631.cif,-2.5184
6020632.cif,-1.739
6020633.cif,-2.725
6020634.cif,-2.3736
6020635.cif,-2.7035
6020636.cif,-2.2492
6020637.cif,-1.7869
6020638.cif,-1.811
6020639.cif,-1.6571
6020640.cif,-1.9997
6020641.cif,-2.1104
6020642.cif,-2.7745
6020643.cif,-2.8372
6020644.cif,-1.5369
6020645.cif,-2.9513
6020646.cif,-2.2941
6020647.cif,-3.0663
6020648.cif,-0.8236
6020649.cif,-1.3067
6020650.cif,-1.251
6020651.cif,-1.6296
6020759.cif,-1.2557
6020652.cif,-1.3903
6020653.cif,-1.2961
6020654.cif,-2.1093
6020655.cif,-1.6492
6020656.cif,-1.2952
6020657.cif,-1.2854
6020659.cif,-1.1429
6020660.cif,-1.8016
6020661.cif,-2.024
6020662.cif,-1.6162
6020663.cif,-3.0836
6020664.cif,-1.1151
6020665.cif,-1.5891
6020666.cif,-1.624
6020667.cif,-1.6085
6020668.cif,-2.6583
6020669.cif,-2.8303
6020670.cif,-1.2085
6020671.cif,-2.234
6020672.cif,-2.4095
6020673.cif,-1.7262
6020674.cif,-1.2671
6020675.cif,-1.4212
6020676.cif,-0.8677
6020677.cif,-1.2495
6020811.cif,-0.8728
6020678.cif,-1.0055
6020679.cif,-0.915
6020680.cif,-0.9027
6020682.cif,-0.9015
6020683.cif,-0.7604
6020684.cif,-1.2344
6020685.cif,-1.708
6020697.cif,-3.071
6020698.cif,-3.1335
6020699.cif,-1.7874
6020700.cif,-0.8169
6020701.cif,-1.6286
6020816.cif,-1.2554
6020702.cif,-1.5918
6020703.cif,-1.3015
6020704.cif,-2.0531
6020705.cif,-1.3909
6020706.cif,-1.4773
6020707.cif,-2.1097
6020708.cif,-1.6489
6020709.cif,-1.6394
6020710.cif,-1.286
6020711.cif,-1.1424
6020712.cif,-1.1886
6020713.cif,-1.5887
6020714.cif,-1.6244
6020715.cif,-2.489
6020716.cif,-1.6179
6020717.cif,-3.0661
6020719.cif,-2.3955
6020720.cif,-2.6851
6020867.cif,-2.3853
6020721.cif,-2.7347
6020722.cif,-2.2912
6020723.cif,-3.2473
6020724.cif,-2.5347
6020725.cif,-2.5846
6020726.cif,-1.3327
6020727.cif,-3.488
6020728.cif,-2.8132
6020729.cif,-2.6897
6020730.cif,-2.0947
6020731.cif,-1.8263
6020732.cif,-2.0362
6020733.cif,-2.6665
6020734.cif,-2.8461
6020735.cif,-3.8719
6020736.cif,-2.7723
6020737.cif,-2.2679
6020958.cif,-1.9573
6020738.cif,-2.316
6020739.cif,-1.8713
6020740.cif,-2.1101
6020741.cif,-2.1552
6020742.cif,-0.9149
6020743.cif,-2.2594
6020744.cif,-1.6692
6020745.cif,-1.4072
6020746.cif,-1.6102
6020747.cif,-2.2436
6020748.cif,-2.4281
6020749.cif,-2.3474
6020750.cif,-3.4611
6020751.cif,-2.3235
6020752.cif,-1.7818
6020753.cif,-1.7056
6020754.cif,-1.9818
6020755.cif,-1.5989
6020756.cif,-2.4318
6020757.cif,-1.7173
6020758.cif,-1.5221
6020760.cif,-1.7626
6020761.cif,-1.9577
6020763.cif,-1.3611
6020765.cif,-1.2935
6020766.cif,-0.627
6020767.cif,-1.0341
6020768.cif,-2.1429
6020769.cif,-1.358
6020770.cif,-1.806
6020771.cif,-1.2641
6020773.cif,-2.8217
6020775.cif,-2.4231
6020777.cif,-0.9502
6020778.cif,-0.3759
6020779.cif,-0.7312
6020780.cif,-1.7402
6020781.cif,-0.9807
6020782.cif,-1.3975
6020783.cif,-0.946
6020785.cif,-1.5481
6020786.cif,-0.7727
6020789.cif,-0.3802
6020790.cif,-0.6835
6020791.cif,-0.9522
6020792.cif,-1.8733
6020793.cif,-1.1475
6020794.cif,-1.61
6020795.cif,-0.6243
6020796.cif,-0.8955
6020797.cif,-0.9068
6020799.cif,-1.2577
6020801.cif,-0.9378
6020802.cif,-1.4341
6020807.cif,-1.0972
6020808.cif,-1.5238
6020809.cif,-1.6534
6020810.cif,-1.1583
6020812.cif,-1.804
6020813.cif,-2.9523
6020814.cif,-2.2235
6020815.cif,-1.7796
6020818.cif,-2.7681
6020819.cif,-1.8923
6020820.cif,-1.775
6020821.cif,-2.4103
6020823.cif,-0.7683
6020825.cif,-2.1458
6020826.cif,-2.5997
6020827.cif,-2.2451
6020828.cif,-1.4025
6020829.cif,-0.6767
6020830.cif,-0.5701
6020832.cif,-0.4609
6020833.cif,-0.6429
6020834.cif,-0.8903
6020835.cif,-1.3487
6020836.cif,-0.9788
6020837.cif,-2.0474
6020838.cif,-1.8711
6020839.cif,-2.986
6020840.cif,-2.2623
6020841.cif,-1.8111
6020843.cif,-0.2471
6020851.cif,-1.2194
6020852.cif,-1.2138
6020853.cif,-1.0787
6020854.cif,-1.3228
6020855.cif,-2.9739
6020856.cif,-2.5597
6020857.cif,-3.2825
6020858.cif,-2.7476
6020861.cif,-2.2501
6020864.cif,-1.801
6020866.cif,-2.0574
6020871.cif,-3.0203
6020872.cif,-1.0794
6020875.cif,-1.8489
6020876.cif,-1.5221
6020877.cif,-1.8272
6020878.cif,-2.3082
6020879.cif,-1.9232
6020880.cif,-2.9303
6020881.cif,-2.1996
6020882.cif,-1.759
6020885.cif,-1.8348
6020886.cif,-2.0996
6020887.cif,-1.4679
6020890.cif,-1.4816
6020909.cif,-2.3574
6020910.cif,-1.8953
6020911.cif,-2.0819
6020912.cif,-1.6611
6020913.cif,-2.513
6020914.cif,-1.765
6020915.cif,-2.4408
6020916.cif,-1.9873
6020917.cif,-1.2221
6020918.cif,-1.8716
6020919.cif,-2.4738
6020920.cif,-1.81
6020921.cif,-2.3898
6020922.cif,-1.61
6020923.cif,-2.135
6020924.cif,-0.6787
6020960.cif,-0.7251
6020925.cif,-1.4127
6020926.cif,-1.0047
6020927.cif,-1.0894
6020928.cif,-0.8039
6020929.cif,-0.715
6020930.cif,-0.5767
6020931.cif,-0.447
6020933.cif,-0.9441
6020934.cif,-1.6972
6020935.cif,-2.5378
6020987.cif,-2.2585
6020936.cif,-2.8237
6020937.cif,-2.3816
6020938.cif,-2.631
6020939.cif,-2.0596
6020940.cif,-1.564
6020941.cif,-2.5924
6020942.cif,-2.1602
6020943.cif,-1.6393
6020944.cif,-1.8301
6020945.cif,-3.2375
6020946.cif,-3.1061
6020947.cif,-2.8036
6020948.cif,-2.8769
6020949.cif,-2.1273
6021011.cif,-2.0236
6020950.cif,-2.3176
6020951.cif,-2.3044
6020952.cif,-1.9037
6020953.cif,-1.7574
6020954.cif,-2.5048
6020955.cif,-1.8062
6020956.cif,-2.4873
6020957.cif,-1.5245
6020959.cif,-2.029
6020961.cif,-2.9989
6020962.cif,-3.4239
6020963.cif,-2.9611
6020964.cif,-3.4015
6020998.cif,-2.275
6020965.cif,-2.8691
6020966.cif,-2.4352
6020967.cif,-2.672
6020968.cif,-2.1482
6020969.cif,-1.641
6020970.cif,-2.6437
6020971.cif,-2.1876
6020972.cif,-1.711
6020973.cif,-1.9019
6020974.cif,-3.3091
6020975.cif,-3.1765
6020976.cif,-2.8597
6020979.cif,-2.977
